Test Case #,Status,Timestamp,Response Time (seconds)
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.02879786491394043
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.030855894088745117
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.028422832489013672
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.032132863998413086
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.028635025024414062
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.025776147842407227
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.026874065399169922
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.027431011199951172
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.029142141342163086
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.026297807693481445
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.02724623680114746
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.028228282928466797
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.02857804298400879
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.03943800926208496
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.025774002075195312
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.03156614303588867
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.02791619300842285
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.02973318099975586
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.030014991760253906
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.027164220809936523
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.026260852813720703
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.031620025634765625
Test Case 4,<Response [200]>,2024-10-24 11:34:18,0.03592514991760254
Average,"Test Case #
Test Case 1    0.031395
Test Case 2    0.030626
Test Case 3    0.032044
Test Case 4    0.030712
Name: Response Time (seconds), dtype: float64"
